	mid	name	score	types	is_food	is_dish	is_beverage	is_ingredient
/m/027rz9q	/m/027rz9q	Saketini	94.5849625007	Beverage,Dish	0	1	1	0
/m/0f_8ck	/m/0f_8ck	Paya	94.5849625007	Dish,Food	1	1	0	0
/m/03qkdt4	/m/03qkdt4	Naporitan	94.5849625007	Dish,Food	1	1	0	0
/m/027zyj0	/m/027zyj0	Kosambari	94.5849625007	Dish,Food	1	1	0	0
/m/0bxw7k	/m/0bxw7k	Hachis Parmentier	94.5849625007	Dish,Food	1	1	0	0
/m/043y0g	/m/043y0g	Deep-fried Mars bar	94.5849625007	Dish,Food	1	1	0	0
/m/03h3ccm	/m/03h3ccm	Flirtini	94.16992500139999	Beverage,Dish	0	1	1	0
/m/04r2l1	/m/04r2l1	Scouse	93.5849625007	Dish,Food	1	1	0	0
/m/0ff01m	/m/0ff01m	Roti john	93.5849625007	Dish,Food	1	1	0	0
/m/03t_hd	/m/03t_hd	Sake bomb	92.5849625007	Beverage,Dish	0	1	1	0
/m/05v4tn	/m/05v4tn	Lekvar	92.5849625007	Dish,Food	1	1	0	0
/m/02r6tfb	/m/02r6tfb	Panelle	91.5849625007	Dish,Food	1	1	0	0
/m/02q6z0x	/m/02q6z0x	Jin deui	91.5849625007	Dish,Food	1	1	0	0
/m/0gmk33	/m/0gmk33	Fiori	91.5849625007	Dish,Food	1	1	0	0
/m/027hq5s	/m/027hq5s	Chole bhature	91.5849625007	Dish,Food	1	1	0	0
/m/076y0nh	/m/076y0nh	Chicago Cocktail	91.5849625007	Beverage,Dish	0	1	1	0
/m/04mc2_	/m/04mc2_	Bryndza	91.5849625007	Dish	0	1	0	0
/m/027c64x	/m/027c64x	Beer cocktail	91.5849625007	Beverage,Dish	0	1	1	0
/m/0c1kfk	/m/0c1kfk	Unadon	90.5849625007	Dish,Food	1	1	0	0
/m/05zlc9k	/m/05zlc9k	Breakfast martini	90.5849625007	Beverage,Dish	0	1	1	0
/m/01hr0p	/m/01hr0p	Saumagen	90.16992500139999	Dish,Food	1	1	0	0
/m/0dyxqq	/m/0dyxqq	Shish taouk	89.5849625007	Dish,Food	1	1	0	0
/m/02q302j	/m/02q302j	Isaw	89.5849625007	Dish,Food	1	1	0	0
/m/05v68d5	/m/05v68d5	Pesto genovese	89.0	Dish	0	1	0	0
/m/0285cqx	/m/0285cqx	Milk punch	88.5849625007	Beverage,Dish	0	1	1	0
/m/0713b9	/m/0713b9	Kiwiburger	88.5849625007	Dish,Food	1	1	0	0
/m/0263_br	/m/0263_br	Bigoli	88.5849625007	Dish,Food	1	1	0	0
/m/04n2vzc	/m/04n2vzc	Woo Woo	87.5849625007	Beverage,Dish	0	1	1	0
/m/08cbln	/m/08cbln	Chopped liver	87.5849625007	Dish,Food	1	1	0	0
/m/09llzg	/m/09llzg	Seolleongtang	87.0	Dish	0	1	0	0
/m/0dgv00	/m/0dgv00	Gamjatang	87.0	Dish	0	1	0	0
/m/0by70h	/m/0by70h	Mango pudding	86.5849625007	Dish,Food	1	1	0	0
/m/05xhgh	/m/05xhgh	Haw flakes	86.5849625007	Dish,Food	1	1	0	0
/m/03d06tc	/m/03d06tc	Agrodolce	85.5849625007	Dish,Food	1	1	0	0
/m/0fszvh	/m/0fszvh	Tapai	84.5849625007	Dish	0	1	0	0
/m/02wctmd	/m/02wctmd	Salpicon	84.5849625007	Dish,Food	1	1	0	0
/m/0cbx8	/m/0cbx8	Pane carasau	84.5849625007	Dish,Food	1	1	0	0
/m/06ttb_	/m/06ttb_	Dai pai dong	84.0	Dish	0	1	0	0
/m/0132x9	/m/0132x9	Kakigōri	83.5849625007	Dish,Food	1	1	0	0
/m/0cbv7n	/m/0cbv7n	Bakpia	83.5849625007	Dish,Food	1	1	0	0
/m/0354_j	/m/0354_j	Spezi	83.0	Beverage,Dish,Food	1	1	1	0
/m/02myp8	/m/02myp8	Stargazy pie	82.5849625007	Dish,Food	1	1	0	0
/m/03cjnw5	/m/03cjnw5	Pastina	82.5849625007	Dish,Food	1	1	0	0
/m/06hxsx	/m/06hxsx	Chai tow kway	82.5849625007	Dish,Food	1	1	0	0
/m/08rjr3	/m/08rjr3	White hot	81.5849625007	Dish,Food	1	1	0	0
/m/05_zwz	/m/05_zwz	Pastiera	81.5849625007	Dish,Food	1	1	0	0
/m/0bq2ww	/m/0bq2ww	Dahi puri	81.5849625007	Dish,Food	1	1	0	0
/m/03ccp03	/m/03ccp03	Carciofi alla giudia	81.5849625007	Dish,Food	1	1	0	0
/m/03y7x9	/m/03y7x9	Onion Johnny	80.5849625007	Dish,Food	1	1	0	0
/m/027mqds	/m/027mqds	Kissel	80.5849625007	Dish,Food	1	1	0	0
/m/03h0892	/m/03h0892	Chicken 65	80.5849625007	Dish,Food	1	1	0	0
/m/0gmf8q	/m/0gmf8q	Cemita	80.5849625007	Dish,Food	1	1	0	0
/m/0gkglg	/m/0gkglg	Çiğ köfte	80.1699250014	Dish,Food	1	1	0	0
/m/09g9qz9	/m/09g9qz9	Lasagnette	79.5849625007	Dish,Food	1	1	0	0
/m/02fvh3	/m/02fvh3	Jellied eels	78.5849625007	Dish,Food	1	1	0	0
/m/0h7smk	/m/0h7smk	Cauliflower cheese	78.5849625007	Dish,Food	1	1	0	0
/m/0gq86z	/m/0gq86z	Tripas	77.5849625007	Dish,Food	1	1	0	0
/m/0g914n	/m/0g914n	Rabo-de-galo	77.5849625007	Beverage,Dish	0	1	1	0
/m/02pw6ts	/m/02pw6ts	Koulourakia	77.5849625007	Dish,Food	1	1	0	0
/m/02z80b4	/m/02z80b4	Kalguksu	77.5849625007	Dish,Food	1	1	0	0
/m/029hvt	/m/029hvt	Huevos motuleños	77.5849625007	Dish,Food	1	1	0	0
/m/06jbtx	/m/06jbtx	Putu mayam	77.0	Dish	0	1	0	0
/m/06y9xs	/m/06y9xs	Khash	77.0	Dish	0	1	0	0
/m/062p8x	/m/062p8x	Teja (Dish)	76.5849625007	Dish,Food	1	1	0	0
/m/06zpwc	/m/06zpwc	Songpyeon	76.5849625007	Dish,Food	1	1	0	0
/m/0gjdr0k	/m/0gjdr0k	Golden Cadillac	76.5849625007	Beverage,Dish	0	1	1	0
/m/04jmyrb	/m/04jmyrb	Garbure	76.5849625007	Dish,Food	1	1	0	0
/m/01x_c	/m/01x_c	Gulai	76.3398500029	Dish,Food	1	1	0	0
/m/05n7zjz	/m/05n7zjz	John Collins (Dish)	75.5849625007	Beverage,Dish	0	1	1	0
/m/09gpqv1	/m/09gpqv1	Flamiche	75.5849625007	Dish,Food	1	1	0	0
/m/06b_y2	/m/06b_y2	Fideo	75.5849625007	Dish,Food	1	1	0	0
/m/02pnqzx	/m/02pnqzx	Dampfnudel	75.5849625007	Dish,Food	1	1	0	0
/m/0ct6nr	/m/0ct6nr	Pathiri	74.5849625007	Dish,Food	1	1	0	0
/m/03ccnqh	/m/03ccnqh	Mett	74.5849625007	Dish,Food	1	1	0	0
/m/09v60jx	/m/09v60jx	Himmel und Erde	74.0	Dish	0	1	0	0
/m/0c3wkyx	/m/0c3wkyx	Juk	73.0	Dish	0	1	0	0
/m/0dz0r1	/m/0dz0r1	Yukhoe	72.5849625007	Dish,Food	1	1	0	0
/m/054_b9	/m/054_b9	Fasnacht	72.5849625007	Dish,Food	1	1	0	0
/m/042wcm	/m/042wcm	Quenelle	71.5849625007	Dish,Food	1	1	0	0
/m/03m5y1f	/m/03m5y1f	Black bun	71.5849625007	Dish,Food	1	1	0	0
/m/0435p8	/m/0435p8	Flaming Doctor Pepper	71.1699250014	Beverage,Dish	0	1	1	0
/m/02r6x9m	/m/02r6x9m	Patrode	70.5849625007	Dish,Food	1	1	0	0
/m/02qnsr0	/m/02qnsr0	Tutti frutti	70.4918530963	Dish,Food	1	1	0	0
/m/0bmhj_s	/m/0bmhj_s	Wenchang chicken	69.5849625007	Dish,Food	1	1	0	0
/m/027lzd1	/m/027lzd1	Roulade	69.5849625007	Dish,Food	1	1	0	0
/m/04n60n	/m/04n60n	Mettwurst	69.5849625007	Dish,Food	1	1	0	0
/m/080jf8	/m/080jf8	Mangalore bajji	69.5849625007	Dish,Food	1	1	0	0
/m/09jn47	/m/09jn47	Curry puff	69.5849625007	Dish,Food	1	1	0	0
/m/02wz17q	/m/02wz17q	Confit byaldi	69.5849625007	Dish,Food	1	1	0	0
/m/05gxds	/m/05gxds	Y Fenni cheese	69.0	Dish,Food	1	1	0	0
/m/03xxlz	/m/03xxlz	Ekiben	68.5849625007	Dish,Food	1	1	0	0
/m/09gcqj6	/m/09gcqj6	Ciambotta	68.5849625007	Dish,Food	1	1	0	0
/m/03cmbt2	/m/03cmbt2	Brandy Sour	67.9068905956	Beverage,Dish	0	1	1	0
/m/04v925	/m/04v925	Farfel	67.5849625007	Dish,Food	1	1	0	0
/m/069dmg	/m/069dmg	Bánh bao	67.5849625007	Dish,Food	1	1	0	0
/m/04t8n5	/m/04t8n5	Allemande sauce	67.5849625007	Dish,Food	1	1	0	0
/m/028b8g7	/m/028b8g7	Mumbo sauce	67.0	Dish,Food	1	1	0	0
/m/02qjd4	/m/02qjd4	Cha chaan teng	67.0	Dish,Food	1	1	0	0
/m/02vmgsj	/m/02vmgsj	Siu yuk	66.5849625007	Dish,Food	1	1	0	0
/m/03d7751	/m/03d7751	Coconut custard	66.5849625007	Dish,Food	1	1	0	0
/m/06p7d9	/m/06p7d9	Chelow kabab	66.1699250014	Dish,Food	1	1	0	0
/m/079l46	/m/079l46	Twice cooked pork	65.5849625007	Dish,Food	1	1	0	0
/m/04jb5kd	/m/04jb5kd	Poppy seed roll	65.5849625007	Dish,Food	1	1	0	0
/m/079_32	/m/079_32	Pasanda	65.5849625007	Dish,Food	1	1	0	0
/m/027_xdy	/m/027_xdy	Lanark Blue	65.5849625007	Dish	0	1	0	0
/m/06_q8q	/m/06_q8q	Hayashi rice	65.5849625007	Dish,Food	1	1	0	0
/m/02z7pvc	/m/02z7pvc	Bhat	65.5849625007	Dish,Food	1	1	0	0
/m/0463_qk	/m/0463_qk	Beyaz peynir	65.5849625007	Dish	0	1	0	0
/m/0gzsgr	/m/0gzsgr	Kamameshi	64.5849625007	Dish,Food	1	1	0	0
/m/02vy_6k	/m/02vy_6k	Giri choco	64.5849625007	Dish,Food	1	1	0	0
/m/05n7yn8	/m/05n7yn8	Wilson (Dish)	63.584962500699994	Beverage,Dish	0	1	1	0
/m/0776zf	/m/0776zf	Chicken Marengo	62.807354922100004	Dish,Food	1	1	0	0
/m/03c79qr	/m/03c79qr	Vincotto	62.584962500699994	Dish,Food	1	1	0	0
/m/0dzr2d	/m/0dzr2d	Sannakji	62.584962500699994	Dish,Food	1	1	0	0
/m/0466rf8	/m/0466rf8	Gosht	62.584962500699994	Dish,Food	1	1	0	0
/m/02668rj	/m/02668rj	Ciauscolo	62.584962500699994	Dish,Food	1	1	0	0
/m/0d1tdv	/m/0d1tdv	Bindaetteok	62.584962500699994	Dish,Food	1	1	0	0
/m/09gfzr0	/m/09gfzr0	Palmier	61.584962500699994	Dish,Food	1	1	0	0
/m/06whl2	/m/06whl2	Mechado	61.584962500699994	Dish,Food	1	1	0	0
/m/02r2g4m	/m/02r2g4m	Lincolnshire sausage	61.584962500699994	Dish,Food	1	1	0	0
/m/087gjw	/m/087gjw	Shanklish	61.0	Dish,Food	1	1	0	0
/m/02pkbkw	/m/02pkbkw	Stinger (Beverage)	60.584962500699994	Beverage,Dish	0	1	1	0
/m/06lh5j	/m/06lh5j	Shiokara	60.584962500699994	Dish,Food	1	1	0	0
/m/0g59y7	/m/0g59y7	Neer dosa	60.584962500699994	Dish,Food	1	1	0	0
/m/0266p36	/m/0266p36	Khatkhate	60.584962500699994	Dish,Food	1	1	0	0
/m/027cyqw	/m/027cyqw	Ginataan	60.584962500699994	Dish,Food	1	1	0	0
/m/04nqvt	/m/04nqvt	Arroz a la cubana	60.584962500699994	Dish,Food	1	1	0	0
/m/03gq6cj	/m/03gq6cj	Akkawi	60.584962500699994	Dish	0	1	0	0
/m/084b1v	/m/084b1v	Ainu cuisine	60.584962500699994	Dish,Food	1	1	0	0
/m/026rjfl	/m/026rjfl	Spekkoek	60.0	Dish	0	1	0	0
/m/067xpd	/m/067xpd	Tortas de Aceite	59.584962500699994	Dish,Food	1	1	0	0
/m/03m84qy	/m/03m84qy	Palitaw	59.584962500699994	Dish,Food	1	1	0	0
/m/012xyy	/m/012xyy	Hiyayakko	59.584962500699994	Dish,Food	1	1	0	0
/m/0263xl_	/m/0263xl_	Budae jjigae	59.584962500699994	Dish,Food	1	1	0	0
/m/05f7f47	/m/05f7f47	Mado	59.0	Dish	0	1	0	0
/m/04lcll8	/m/04lcll8	Struffoli	58.584962500699994	Dish,Food	1	1	0	0
/m/064ktlz	/m/064ktlz	Bacon martini	58.584962500699994	Beverage,Dish	0	1	1	0
/m/03gq4z6	/m/03gq4z6	Yujacha	58.0	Dish	0	1	0	0
/m/06y_vv	/m/06y_vv	Truffade	57.584962500699994	Dish,Food	1	1	0	0
/m/02w9mlj	/m/02w9mlj	Menemen (Turkish Dish)	57.584962500699994	Dish,Food	1	1	0	0
/m/0cxjpk	/m/0cxjpk	Kimchijeon	57.584962500699994	Dish,Food	1	1	0	0
/m/0bbx1p	/m/0bbx1p	Fried aubergine	57.584962500699994	Dish,Food	1	1	0	0
/m/02qgzv2	/m/02qgzv2	Black tooth grin	57.584962500699994	Beverage,Dish	0	1	1	0
/m/05n7ncy	/m/05n7ncy	Mind Eraser (Beverage)	57.1699250014	Beverage,Dish	0	1	1	0
/m/04zzs65	/m/04zzs65	Glorified rice	57.0	Dish	0	1	0	0
/m/09cn6	/m/09cn6	U-Boot	56.584962500699994	Beverage,Dish	0	1	1	0
/m/02g40d	/m/02g40d	Salmiakki Koskenkorva	56.584962500699994	Beverage,Dish	0	1	1	0
/m/07ylmh	/m/07ylmh	Coda alla vaccinara	56.584962500699994	Dish,Food	1	1	0	0
/m/0cj730	/m/0cj730	Sikhye	56.0	Dish	0	1	0	0
/m/0cnv4m	/m/0cnv4m	Sabich	55.584962500699994	Dish,Food	1	1	0	0
/m/03hlzdd	/m/03hlzdd	Poriyal	55.584962500699994	Dish,Food	1	1	0	0
/m/026j3z9	/m/026j3z9	Kakuni	55.584962500699994	Dish,Food	1	1	0	0
/m/0621bq	/m/0621bq	Cepelinai	55.584962500699994	Dish,Food	1	1	0	0
/m/0270xt5	/m/0270xt5	Cachupa	55.584962500699994	Dish,Food	1	1	0	0
/m/05b1b40	/m/05b1b40	Tombet	54.584962500699994	Dish,Food	1	1	0	0
/m/03stqz	/m/03stqz	Rollmops	54.584962500699994	Dish,Food	1	1	0	0
/m/0bw78q	/m/0bw78q	Ragda pattice	54.584962500699994	Dish,Food	1	1	0	0
/m/03wh__0	/m/03wh__0	Kürtőskalács	54.584962500699994	Dish,Food	1	1	0	0
/m/026p0z7	/m/026p0z7	Karashi	54.584962500699994	Dish,Food	1	1	0	0
/m/0ddmw_	/m/0ddmw_	Dinengdeng	54.0	Dish	0	1	0	0
/m/0358l1	/m/0358l1	Snakebite (Beverage)	53.584962500699994	Beverage,Dish	0	1	1	0
/m/0f__y6	/m/0f__y6	Red cooking	53.584962500699994	Dish,Food	1	1	0	0
/m/0gj9vcf	/m/0gj9vcf	Rebujito	53.584962500699994	Beverage,Dish	0	1	1	0
/m/03hm0hs	/m/03hm0hs	Passatelli	53.584962500699994	Dish,Food	1	1	0	0
/m/027cbk8	/m/027cbk8	Hefekranz	53.584962500699994	Dish,Food	1	1	0	0
/m/0b2mw2	/m/0b2mw2	Confiture de lait	53.584962500699994	Dish,Food	1	1	0	0
/m/0gxh06	/m/0gxh06	Raksi	53.0	Dish	0	1	0	0
/m/03c073t	/m/03c073t	Hotteok	52.906890595600004	Dish,Food	1	1	0	0
/m/04cv13l	/m/04cv13l	Pinangat	52.584962500699994	Dish,Food	1	1	0	0
/m/04jpnst	/m/04jpnst	Nantais	52.584962500699994	Dish,Food	1	1	0	0
/m/02py57t	/m/02py57t	Alexander (Beverage)	52.1699250014	Beverage,Dish	0	1	1	0
/m/043qy_b	/m/043qy_b	Pionono	52.0	Dish	0	1	0	0
/m/09yjj4	/m/09yjj4	Tursu	51.584962500699994	Dish,Food	1	1	0	0
/m/02ps3tp	/m/02ps3tp	Sevai	51.584962500699994	Dish,Food	1	1	0	0
/m/0j2b8_h	/m/0j2b8_h	Kaeng som	51.584962500699994	Dish,Food	1	1	0	0
/m/026633x	/m/026633x	Collops	51.584962500699994	Dish,Food	1	1	0	0
/m/03ckzxm	/m/03ckzxm	Coconut bar	51.584962500699994	Dish,Food	1	1	0	0
/m/02x9rtt	/m/02x9rtt	Dragonfly (Beverage)	51.1699250014	Beverage,Dish	0	1	1	0
/m/0132_3	/m/0132_3	Uirō	50.584962500699994	Dish,Food	1	1	0	0
/m/02rx2x3	/m/02rx2x3	Taro cake	50.584962500699994	Dish,Food	1	1	0	0
/m/0flt3t	/m/0flt3t	Mollete	50.584962500699994	Dish,Food	1	1	0	0
/m/0463z5r	/m/0463z5r	Hiyashi chūka	50.584962500699994	Dish,Food	1	1	0	0
/m/09g962v	/m/09g962v	Bombolone	50.584962500699994	Dish,Food	1	1	0	0
/m/027w7rt	/m/027w7rt	Almond jelly	50.584962500699994	Dish,Food	1	1	0	0
/m/03crf92	/m/03crf92	Sundubu jjigae	49.584962500699994	Dish,Food	1	1	0	0
/m/02pjdbr	/m/02pjdbr	Sour cherry soup	49.584962500699994	Dish,Food	1	1	0	0
/m/02qfk34	/m/02qfk34	Pesaha Appam	49.584962500699994	Dish,Food	1	1	0	0
/m/0bhb04	/m/0bhb04	Pecel	49.584962500699994	Dish,Food	1	1	0	0
/m/04yktqj	/m/04yktqj	Paris-Brest	49.584962500699994	Dish,Food	1	1	0	0
/m/05bqh9	/m/05bqh9	Macedonia (Italian Dish)	49.584962500699994	Dish,Food	1	1	0	0
/m/06p2zm	/m/06p2zm	Kas	49.584962500699994	Dish	0	1	0	0
/m/03cb2tr	/m/03cb2tr	Hyderabadi haleem	49.584962500699994	Dish,Food	1	1	0	0
/m/03cvd0k	/m/03cvd0k	Friterie	49.584962500699994	Dish,Food	1	1	0	0
/m/02p0xd4	/m/02p0xd4	Bopis	49.584962500699994	Dish,Food	1	1	0	0
/m/07_1h6	/m/07_1h6	Banmian	49.584962500699994	Dish,Food	1	1	0	0
/m/070vpw	/m/070vpw	Brass Monkey (Beverage)	49.1699250014	Beverage,Dish	0	1	1	0
/m/02rnfh4	/m/02rnfh4	Redheaded slut	48.584962500699994	Beverage,Dish	0	1	1	0
/m/02r5fyn	/m/02r5fyn	Edinburgh rock	48.584962500699994	Dish	0	1	0	0
/m/05n8zpn	/m/05n8zpn	Moonwalk (Dish)	48.1699250014	Beverage,Dish	0	1	1	0
/m/026dx87	/m/026dx87	Yuvarlak	47.584962500699994	Dish,Food	1	1	0	0
/m/02rgjnz	/m/02rgjnz	Sfiha	47.584962500699994	Dish,Food	1	1	0	0
/m/05cq63	/m/05cq63	Kue	47.0	Dish	0	1	0	0
/m/0861ty	/m/0861ty	Gujeolpan	47.0	Dish	0	1	0	0
/m/05n016l	/m/05n016l	Chistorra	47.0	Dish	0	1	0	0
/m/02q476	/m/02q476	Tequila Slammer	46.754887502200006	Beverage,Dish	0	1	1	0
/m/05czc3	/m/05czc3	Meat pie (New Zealand Dish)	46.584962500699994	Dish,Food	1	1	0	0
/m/03wtgv	/m/03wtgv	Makunouchi	46.584962500699994	Dish,Food	1	1	0	0
/m/026n2xl	/m/026n2xl	Kabayaki	46.584962500699994	Dish,Food	1	1	0	0
/m/01my9p	/m/01my9p	French 75	46.584962500699994	Beverage,Dish	0	1	1	0
/m/05n4pk1	/m/05n4pk1	El Presidente (Beverage)	46.584962500699994	Beverage,Dish	0	1	1	0
/m/075x8c	/m/075x8c	Nasi uduk	46.0	Dish	0	1	0	0
/m/0k0j4vh	/m/0k0j4vh	Juliana (Beverage)	45.584962500699994	Beverage,Dish	0	1	1	0
/m/02wz3t5	/m/02wz3t5	Corzetti	45.584962500699994	Dish,Food	1	1	0	0
/m/03chpwm	/m/03chpwm	Cezerye	45.584962500699994	Dish,Food	1	1	0	0
/m/07706q7	/m/07706q7	Stuffed Mushrooms	45.0	Dish	0	1	0	0
/m/05f37s5	/m/05f37s5	Snickers salad	44.584962500699994	Dish	0	1	0	0
/m/02r2r4l	/m/02r2r4l	Pastel (Filipino Dish)	44.584962500699994	Dish,Food	1	1	0	0
/m/0273qgx	/m/0273qgx	Matsusaka beef	44.584962500699994	Dish,Food	1	1	0	0
/m/0b383t	/m/0b383t	Maqluba	44.584962500699994	Dish	0	1	0	0
/m/03c1h0n	/m/03c1h0n	Kesong puti	44.584962500699994	Dish	0	1	0	0
/m/043mfh5	/m/043mfh5	Gachas	44.584962500699994	Dish,Food	1	1	0	0
/m/05r8py	/m/05r8py	Butajiru	44.584962500699994	Dish,Food	1	1	0	0
/m/09q6n_	/m/09q6n_	Bredele	44.584962500699994	Dish,Food	1	1	0	0
/m/026kn08	/m/026kn08	Tsukudani	43.584962500699994	Dish,Food	1	1	0	0
/m/08rt0s	/m/08rt0s	Piscola	43.584962500699994	Beverage,Dish	0	1	1	0
/m/0268j4y	/m/0268j4y	Miyeok guk	43.584962500699994	Dish,Food	1	1	0	0
/m/05_5sf4	/m/05_5sf4	French Connection (Beverage)	43.584962500699994	Beverage,Dish	0	1	1	0
/m/0282_6c	/m/0282_6c	Brandy Daisy	43.584962500699994	Beverage,Dish	0	1	1	0
/m/02vmfw8	/m/02vmfw8	Beef ball	43.584962500699994	Dish,Food	1	1	0	0
/m/0f5gc_	/m/0f5gc_	Banana leaf rice	43.584962500699994	Dish,Food	1	1	0	0
/m/0fny9n	/m/0fny9n	Yaksik	43.0	Dish	0	1	0	0
/m/0403dg	/m/0403dg	Scotch pie	42.5849625007	Dish,Food	1	1	0	0
/m/0f8b3l	/m/0f8b3l	Patra (Indian Dish)	42.5849625007	Dish,Food	1	1	0	0
/m/06j8kg	/m/06j8kg	Traou Mad	41.5849625007	Dish,Food	1	1	0	0
/m/047rc9s	/m/047rc9s	Handia (Indian Dish)	41.5849625007	Dish,Food	1	1	0	0
/m/09ysm1	/m/09ysm1	Siu mei	41.0	Dish,Food	1	1	0	0
/m/0clckl	/m/0clckl	Bò 7 món	41.0	Dish	0	1	0	0
/m/02qxj_h	/m/02qxj_h	Pignolo (Italian Dish)	40.5849625007	Dish,Food	1	1	0	0
/m/02qyrtb	/m/02qyrtb	Pantua	40.5849625007	Dish,Food	1	1	0	0
/m/02qtnzl	/m/02qtnzl	Kulolo	40.5849625007	Dish,Food	1	1	0	0
/m/0bwj405	/m/0bwj405	John Daly (Beverage)	40.5849625007	Beverage,Dish	0	1	1	0
/m/0263yhl	/m/0263yhl	Dubu kimchi	40.5849625007	Dish,Food	1	1	0	0
/m/05p0hkc	/m/05p0hkc	The Last Word (Beverage)	39.5849625007	Beverage,Dish	0	1	1	0
/m/0dpbg_	/m/0dpbg_	Kongnamul	39.5849625007	Dish,Food	1	1	0	0
/m/04y5gz3	/m/04y5gz3	Vienna Fingers	39.0	Dish,Food	1	1	0	0
/m/08755v	/m/08755v	Gribenes	39.0	Dish	0	1	0	0
/m/0b69hk	/m/0b69hk	Crowdie	39.0	Dish,Food	1	1	0	0
/m/0gzs81	/m/0gzs81	Takikomi gohan	38.5849625007	Dish,Food	1	1	0	0
/m/02691gy	/m/02691gy	Imoni	38.5849625007	Dish,Food	1	1	0	0
/m/055r6g	/m/055r6g	Galantine	38.5849625007	Dish,Food	1	1	0	0
/m/0f96x8	/m/0f96x8	Cuisine classique	38.5849625007	Dish,Food	1	1	0	0
/m/01g8bx	/m/01g8bx	Akashiyaki	38.5849625007	Dish,Food	1	1	0	0
/m/0g8wqj	/m/0g8wqj	Sayur asem	38.0	Dish	0	1	0	0
/m/02rb1pb	/m/02rb1pb	Zuccotto	37.5849625007	Dish,Food	1	1	0	0
/m/02z3z0v	/m/02z3z0v	Thirteen desserts	37.5849625007	Dish,Food	1	1	0	0
/m/0ch5nsq	/m/0ch5nsq	Spaghetti alle vongole	37.5849625007	Dish,Food	1	1	0	0
/m/05n2xb5	/m/05n2xb5	Smoky Martini	37.5849625007	Beverage,Dish	0	1	1	0
/m/0gf756	/m/0gf756	Pambazo	37.5849625007	Dish,Food	1	1	0	0
/m/02wwzm8	/m/02wwzm8	Okazu	37.5849625007	Dish,Food	1	1	0	0
/m/0fc_rc	/m/0fc_rc	Manakish	37.5849625007	Dish,Food	1	1	0	0
/m/06sp6k	/m/06sp6k	Jallab	37.5849625007	Dish,Food	1	1	0	0
/m/094dt6	/m/094dt6	Ikizukuri	37.5849625007	Dish,Food	1	1	0	0
/m/02pxh01	/m/02pxh01	Earthquake (Beverage)	37.5849625007	Beverage,Dish	0	1	1	0
/m/02rn_83	/m/02rn_83	Dried shredded squid	37.5849625007	Dish,Food	1	1	0	0
/m/0280n4x	/m/0280n4x	Caldo de pollo	37.5849625007	Dish,Food	1	1	0	0
/m/02y_z16	/m/02y_z16	Pinikpikan	37.0	Dish	0	1	0	0
/m/07l9_f	/m/07l9_f	Pekmez	37.0	Dish	0	1	0	0
/m/02rf8_2	/m/02rf8_2	Whisky Mac	36.5849625007	Beverage,Dish	0	1	1	0
/m/05n9bm2	/m/05n9bm2	Tomate	36.5849625007	Beverage,Dish	0	1	1	0
/m/04f2cql	/m/04f2cql	Green Goddess (Beverage)	36.5849625007	Beverage,Dish	0	1	1	0
/m/05n6lzv	/m/05n6lzv	Colorado Bulldog	36.5849625007	Beverage,Dish	0	1	1	0
/m/040l84	/m/040l84	Chikuwa	36.5849625007	Dish,Food	1	1	0	0
/m/02qg4dj	/m/02qg4dj	Chal	36.5849625007	Dish,Food	1	1	0	0
/m/080b05k	/m/080b05k	Bocadillo	36.5849625007	Dish,Food	1	1	0	0
/m/09gdlyk	/m/09gdlyk	Bavette	36.5849625007	Dish,Food	1	1	0	0
/m/02psthj	/m/02psthj	Orgasm (Beverage)	36.169925001399996	Beverage,Dish	0	1	1	0
/m/0d0czh	/m/0d0czh	Caboc	36.0	Dish,Food	1	1	0	0
/m/045018	/m/045018	Devilled kidneys	35.9772799235	Dish,Food	1	1	0	0
/m/098slz	/m/098slz	Zha cai	35.5849625007	Dish,Food	1	1	0	0
/m/0g2f_s	/m/0g2f_s	Vorschmack	35.5849625007	Dish,Food	1	1	0	0
/m/027p4n4	/m/027p4n4	Pescado frito	35.5849625007	Dish,Food	1	1	0	0
/m/03ns47m	/m/03ns47m	Honmei choco	35.5849625007	Dish,Food	1	1	0	0
/m/0b2_b4	/m/0b2_b4	GoTa	35.5849625007	Dish,Food	1	1	0	0
/m/03ct2_8	/m/03ct2_8	Frutti di bosco	35.5849625007	Dish,Food	1	1	0	0
/m/05n1dxm	/m/05n1dxm	B & B (Dish)	35.5849625007	Beverage,Dish	0	1	1	0
/m/02pr2yj	/m/02pr2yj	Paradise (Beverage)	35.169925001399996	Beverage,Dish	0	1	1	0
/m/08d49t	/m/08d49t	Kolak	35.0	Dish	0	1	0	0
/m/07lqbw	/m/07lqbw	Kugelis	34.9068905956	Dish,Food	1	1	0	0
/m/02vyg1d	/m/02vyg1d	Sol y Sombra	34.5849625007	Beverage,Dish	0	1	1	0
/m/03cf44	/m/03cf44	Sauce Robert	34.5849625007	Dish,Food	1	1	0	0
/m/07h876	/m/07h876	Potato scone	34.5849625007	Dish,Food	1	1	0	0
/m/0f0wvs	/m/0f0wvs	Nocilla	34.5849625007	Dish,Food	1	1	0	0
/m/05t4pp	/m/05t4pp	Kifli	34.5849625007	Dish,Food	1	1	0	0
/m/06srnc	/m/06srnc	Huevos divorciados	34.5849625007	Dish,Food	1	1	0	0
